,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
148516,0.955,Bee Gees,0.228,161493,0.149,0,5PRhFCutqBcQ0QiGSYvGU6,0.000535,2,0.109,-15.021,1,With The Sun In My Eyes,20,1968-01-01,0.0332,73.168,0.149,1968
169350,0.0152,Descendents,0.3,149600,0.983,0,40AFXpAe4CDeT8DQ8jSDag,3.04e-05,0,0.379,-6.314,1,When I Get Old,36,1996-09-24,0.0835,151.658,0.526,1996
13050,0.682,Whitney Houston,0.534,296600,0.399,0,3yOzDXX8cTz25jid6uKTFD,0.0,9,0.172,-10.45,1,Greatest Love of All,54,1985-02-14,0.0324,130.961,0.29,1985
89327,0.972,"Bobby Driscoll', 'Kathryn Beaumont', 'Paul Collins', 'Tommy Luske', 'The Jud Conlon Chorus",0.501,264280,0.337,0,1HTqoEMp8bRSfPDM7c5xIm,2.94e-06,10,0.0916,-14.487,1,You Can Fly! You Can Fly! You Can Fly!,42,1997-01-01,0.17600000000000002,133.586,0.512,1997
139633,0.0851,"Frankie J', 'Baby Bash",0.618,224816,0.505,0,7iQY2alDQ2MVya5up2hDgq,0.0,8,0.325,-8.212,1,Obsesion (No Es Amor) (feat. Baby Bash),43,2003,0.0549,75.038,0.5589999999999999,2003
123296,0.274,George Strait,0.631,222160,0.547,0,5YF3AYlj9vO5DWiFEYUzb5,0.000927,6,0.105,-11.439,1,I've Come To Expect It From You,48,2004-01-01,0.0321,153.998,0.8590000000000001,2004
165116,0.705,Bob Dylan,0.5770000000000001,263347,0.444,0,0k2tkSYmg3ueCemL7vqfCn,0.0337,7,0.147,-7.891,1,Nothing Was Delivered,23,1975-06-26,0.0278,102.166,0.589,1975
98095,0.986,Tennessee Ernie Ford,0.384,151933,0.289,0,7jrekOvFK1rsFTsTCEULiB,5.33e-06,6,0.153,-13.196,1,Adeste Fideles,9,1958-10-20,0.0278,91.51,0.423,1958
67990,0.0896,Fleetwood Mac,0.301,367987,0.498,0,0oV45hcZ8tA1YD4Cp7Fthl,0.0774,0,0.688,-9.769,1,"Silver Springs - Sessions, Roughs & Outtakes; 2004 Remaster",36,1977-02-04,0.0321,177.546,0.321,1977
125689,0.00719,Luke Bryan,0.57,227413,0.939,0,6qoH2pKeEibNUG1pnJIjmZ,1.08e-06,5,0.0462,-0.716,0,Move,58,2015-08-07,0.0789,103.983,0.8009999999999999,2015
103906,0.0704,Grateful Dead,0.629,337676,0.715,0,2T2bhluy0slS4CZIMiAvYE,1.8e-06,4,0.428,-10.905,1,Hell in a Bucket - 2013 Remaster,29,1987,0.0346,134.406,0.863,1987
110436,0.995,"Frédéric Chopin', 'Ignaz Friedman",0.311,181400,0.0702,0,1WOwMWoFSKX9MEdMrjkko2,0.818,1,0.376,-18.951,1,"Mazurkas, Op. 41: No. 4 in C-Sharp Minor",0,1926,0.0351,54.494,0.173,1926
38915,0.838,i.am.orange,0.7090000000000001,180793,0.203,0,54FluWFCa8hXIAtsL5UENY,0.00413,2,0.378,-10.181,1,late night thoughts on a saturday about life and stuff (4-2-18),15,2019-09-29,0.0621,80.067,0.155,2019
53020,0.0356,Lords Of The Underground,0.8590000000000001,271067,0.635,1,3UhwS81S9L7i2byZCrhSAv,0.00346,10,0.13,-9.532,0,Funky Child,47,1993-01-01,0.193,96.571,0.53,1993
157697,0.0444,"Kygo', 'Maty Noyes",0.648,239465,0.736,0,7gBj0VgcuAgkXkiRRYvSmK,0.00013700000000000002,8,0.171,-7.947999999999999,1,Stay (feat. Maty Noyes),64,2015-12-04,0.0385,103.027,0.378,2015
78028,0.846,Count Basie,0.452,182360,0.393,0,2VWGlglHzQN3YsGTB4mV17,0.13699999999999998,6,0.156,-8.432,0,Jump the Blues Away,2,1936,0.0336,192.172,0.6859999999999999,1936
52099,0.723,El Gran Combo De Puerto Rico,0.607,323036,0.82,0,6QmoaIj5foG6h4cej26sl0,0.00013700000000000002,5,0.091,-4.7010000000000005,1,Amame,51,1989,0.0808,169.613,0.8959999999999999,1989
50185,0.574,The Sugarhill Gang,0.872,877040,0.857,0,1qb27ZTsi0gVxHteAjPOyD,0.0,9,0.0568,-7.287000000000001,1,Rapper's Delight - Long Version,33,1979,0.257,111.01,0.925,1979
144571,0.972,Karen Akers,0.342,175907,0.263,0,3KvuxjIQ5Dp417UX3WCsTy,5.25e-06,0,0.131,-13.416,1,Be on Your Own,0,1949,0.0344,104.896,0.295,1949
75537,0.000283,"Andrew Rayel', 'Alexander Popov",0.6729999999999999,60000,0.968,0,56AB0mipRlK4CL0AvBOsQO,0.44,7,0.394,-6.067,1,Mimesis (Mix Cut) - Original Mix,4,2015-12-18,0.0809,127.995,0.399,2015
115711,0.899,"John Mayall & The Bluesbreakers', 'Eric Clapton",0.747,186240,0.413,0,5ah6Etv38v3ZsE0iyZMdTq,0.0156,4,0.06,-5.7010000000000005,1,Ramblin' On My Mind - Mono,31,1966-06-22,0.0323,102.057,0.6609999999999999,1966
168333,0.439,Kenny Loggins,0.491,411267,0.5,0,2NKAzlbQGnm0gY5o1vFx7H,5.63e-06,7,0.114,-12.097,0,Conviction of the Heart,27,1991-09-01,0.0377,96.7,0.406,1991
101581,0.6890000000000001,ABBA,0.232,180427,0.491,0,3jX1p2EoSE3jpSlpapMcaJ,0.938,1,0.0662,-7.3279999999999985,1,Arrival,41,1976,0.0329,69.612,0.153,1976
76193,0.0948,"BLR', 'Rave & Crave",0.8640000000000001,218710,0.727,0,2lJ081JAoziYwFWxwlXwgL,0.841,8,0.14400000000000002,-5.407,1,Taj,14,2018-12-21,0.118,124.003,0.165,2018
170018,0.000143,Daniel Lesden,0.59,486957,0.933,0,5CtxuEdWOIXEJD4SND7TxP,0.8009999999999999,11,0.35100000000000003,-5.138,0,Pangea Proxima - Original Mix,6,2017-01-16,0.0386,138.016,0.149,2017
69218,0.0565,MC5,0.329,181760,0.8059999999999999,0,4l1Yx4GK7GU55Xtwl9we9U,0.21,1,0.355,-11.925,1,Kick out the Jams,38,1983,0.0596,142.625,0.619,1983
15049,0.0717,The Rembrandts,0.32,188360,0.917,0,15tHagkk8z306XkyOHqiip,0.0,9,0.16899999999999998,-5.903,1,"I'll Be There for You - Theme From ""Friends""",64,1995-05-02,0.0771,190.757,0.715,1995
7251,0.894,Elvis Presley,0.496,143213,0.163,0,6ngIWHdwkmHZe8zFP7lIJq,0.0,2,0.109,-12.541,1,I'm Counting on You,34,1956-03-23,0.0383,135.638,0.509,1956
149155,0.8909999999999999,José José,0.225,205493,0.29100000000000004,0,5quorDHyNv76zDanYrlGhZ,0.0,2,0.106,-9.602,0,Sabrás Que Te Quiero,37,1972-04-28,0.0403,186.504,0.113,1972
42466,0.941,"Claude Debussy', 'Roger Desormière/Choeurs Yvonne Gouverné/Orchestre Symphonique de Paris', 'Roger Desormiere', 'Orchestre Symphonique De Paris",0.407,378360,0.0439,0,2uXxi4KMG9IVqTwscvI9Ks,3.28e-06,0,0.14300000000000002,-26.91800000000001,1,"Pelléas et Mélisande (2006 Digital Remaster), Act III, Scene Four: Viens, nous allons nous asseoir ici, Yniold (Golaud/Yniold)",1,1941,0.142,75.263,0.22,1941
145390,0.708,"Max Bruch', 'Jascha Heifetz', 'William Steinberg', 'Stanley Chaloupka",0.191,464480,0.236,0,1uxOjg6xtg6QLaJTa5VtRE,0.662,3,0.0942,-17.813,1,Scottish Fantasy: Introduction: Grave; Adagio cantabile,0,1953,0.0405,106.93,0.112,1953
113897,0.6890000000000001,Sonny Rollins,0.472,345400,0.7020000000000001,0,2IYmbJbzZjdKrs4xtVd2Mr,0.000437,7,0.345,-6.537000000000001,0,Why Don't I - Rudy Van Gelder Edition/1999 Remaster/24 Bit Mastering,14,1957,0.0333,101.053,0.746,1957
111733,0.964,"Gaetano Donizetti', 'Andrea Rost', 'Sir Charles Mackerras', 'Royal Philharmonic Orchestra",0.253,222240,0.0238,0,5FBFrtYuAJeK7zRlFuc1al,0.0,5,0.102,-25.114,1,"Prendi, per me sei libero from L'elisir d'amore - Voice",0,1946,0.0637,62.301,0.042,1946
92926,0.201,"Ethereal', 'Playboi Carti",0.78,213333,0.759,0,2ctl2YVjBnxDO3OMf1Haay,0.0,7,0.276,-5.046,1,Beef,60,2015-09-16,0.267,117.03,0.767,2015
83297,0.608,Dean Martin,0.615,167853,0.528,0,1JJWpOY1xjW749RoNeeeuF,1.92e-06,6,0.119,-11.798,1,"Little Ole Wine Drinker, Me",36,1967,0.0378,122.829,0.502,1967
130011,0.904,Herb Geller,0.5379999999999999,203507,0.281,0,5Rbb0tXdQzwzVISiYKSqfu,0.8370000000000001,0,0.106,-14.593,0,Breaking Through The Sound Barrier,3,1955-01-01,0.0532,76.616,0.718,1955
153768,0.669,Chris Isaak,0.519,190867,0.463,0,7pzEBcxIIgjKIPTSvbViwN,0.0287,4,0.211,-11.99,0,Graduation Day,39,1995,0.0341,91.397,0.359,1995
149503,0.21,The Modern Lovers,0.59,320733,0.706,0,0gvQ2jlzdtbJuLFDe2O2rK,0.0,11,0.0877,-9.878,0,Walk up the street,26,1973,0.0724,145.045,0.836,1973
37894,0.00952,"Icona Pop', 'Charli XCX",0.711,157153,0.906,1,6HZ9VeI5IRFCNQLXhpF4bq,1.64e-05,8,0.153,-2.6710000000000003,1,I Love It (feat. Charli XCX),66,2013-08-27,0.0284,125.916,0.8240000000000001,2013
158134,0.7,Starlite Ensemble,0.611,264000,0.31,0,3azTDdvoMa1D2hl450VVny,0.0,9,0.112,-8.986,1,Happy New Year,0,2018-11-23,0.0259,131.812,0.342,2018
34058,0.163,Los Tigres Del Norte,0.851,172600,0.795,0,1Vtiq4XS36Y0qvFp9HRyin,0.0,9,0.207,-9.024,1,El Maestro,52,1993-01-01,0.145,108.049,0.8390000000000001,1993
20074,0.205,"Ariana Grande', 'Doja Cat', 'Megan Thee Stallion",0.88,182438,0.662,1,3jjBPF4NDMCU51psU8JPpR,0.0,0,0.227,-5.766,1,"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",84,2021-01-15,0.304,109.988,0.726,2021
98791,0.7879999999999999,The Manhattan Pops,0.337,186107,0.32,0,6KjDFppauyV0XwrbxW7NS8,0.931,2,0.0907,-11.541,1,The Blue Danube,20,1962-09-21,0.0268,94.903,0.35200000000000004,1962
117521,0.219,The Trammps,0.75,210933,0.836,0,3WQXHcsHse0olKjEnPaUUB,0.0,5,0.149,-6.704,0,Shout,26,1975,0.0999,127.62,0.8590000000000001,1975
31529,0.162,Blue Öyster Cult,0.453,289587,0.7759999999999999,0,1bPUK3zBMK73QXmCLzqffn,3.81e-05,0,0.349,-9.937,1,Veteran of the Psychic Wars,48,1981-10-23,0.0432,85.992,0.568,1981
8094,0.926,"Edvard Grieg', 'Andrew Davis', 'Philharmonia Orchestra",0.442,144733,0.21600000000000005,0,5zhuWncJsBKrQ1HhmAKNAg,0.944,7,0.14400000000000002,-17.569000000000006,1,"Peer Gynt, Op. 23: IV. In the Hall of the Mountain King",56,1961,0.0555,118.779,0.574,1961
120150,1.09e-05,Slayer,0.293,186573,0.989,1,4zojajbTv8B1YbGVHTDDZP,0.59,1,0.125,-3.387,1,Silent Scream,41,1988-01-01,0.1,98.277,0.206,1988
144053,0.848,"Ludwig van Beethoven', 'Budapest String Quartet",0.412,255533,0.24,0,55zTM5d3FpqRtrQvnfYPRK,0.496,8,0.157,-13.991,1,"IV. Allegro - Prestissimo from String Quartet in C minor, Op.18, No. 4",4,1945,0.0416,143.752,0.457,1945
173800,6.47e-05,4Tu,0.73,117571,0.722,0,2mSyJpswzKgElUEwSUfRs5,0.00011,9,0.332,-5.024,1,Mary and Chris Must Give to All a Happy New Year (Happy New Year 2020),3,2019-11-09,0.155,147.009,0.263,2019
56559,0.7020000000000001,Angelo Kelly,0.457,183987,0.277,0,29DQsfud53mfwTFVuGIECU,0.0,1,0.6509999999999999,-7.239,1,I Can't Help Myself - 2011 Live Version,24,2016-05-06,0.0342,176.73,0.378,2016
60276,0.993,Alvarenga E Ranchinho,0.755,143418,0.242,0,1q9bIlkNDbpJtBhGLCsyku,0.0611,5,0.275,-16.346,1,Devo e Não Nego,0,1936-01-01,0.188,161.306,0.632,1936
8100,0.742,Brenda Lee,0.466,171227,0.416,0,60jQTAr2OkFcV4SWSRz3st,5.04e-06,5,0.249,-8.249,1,Emotions,51,1961-04-03,0.026,98.78,0.516,1961
112420,0.977,"Wolfgang Amadeus Mozart', 'Isaac Stern",0.42,400133,0.262,0,2TcRpkT7LP5LBvHrl0Z2Oc,0.133,7,0.271,-17.68,1,"IV. Rondeau Allegro from Serenade in D Major, KV 250 ""Haffner""",0,1949,0.0475,154.091,0.405,1949
16543,0.597,Emmylou Harris,0.321,233573,0.332,0,501EnPHudQ7NHQ9IoD3xC8,0.0008560000000000001,6,0.387,-7.6179999999999986,1,Together Again - 2003 Remaster,14,2001-04-20,0.0278,75.282,0.371,2001
20974,0.99,"Frédéric Chopin', 'Vladimir Horowitz",0.42,102667,0.0408,0,0mYwsblN3CXvTMDFyoV9sG,0.8740000000000001,1,0.135,-27.215,1,"Étude in G-Flat Major, Op. 10, No. 5 ""Black Keys""",1,1928,0.0412,105.26,0.41,1928
14052,0.399,The Rascals,0.503,151800,0.484,0,3QwbKe0s8TcNclzXAXHeHy,0.0,5,0.345,-12.833,0,A Beautiful Morning - Single Version,49,1990-07-23,0.0311,122.203,0.8,1990
51618,0.322,Engelbert Humperdinck,0.56,209333,0.515,0,51sOMAqntkvxYpPlgpIIxg,0.000895,5,0.0936,-11.786,1,Please Release Me,48,1986,0.0245,83.09200000000001,0.404,1986
96607,0.937,"Umberto Giordano', 'Mario Rossi', 'Orchestra Lirica e Coro di Milano della RAI",0.399,206440,0.0826,0,1Bjx1P0plHmeqzYU2vMDyr,7.99e-06,7,0.804,-22.358,0,"Signore, ecco la slitta del padron!",0,1951,0.107,79.111,0.147,1951
258,0.923,KHP Kridhamardawa Karaton Ngayogyakarta Hadiningrat,0.396,378070,0.3,0,2OlwTxNQ9kSkbPFC7tQN5x,0.61,9,0.135,-11.768,1,Gati Hendrakusuma,0,1921,0.0353,110.746,0.07200000000000001,1921
87207,0.156,Queen,0.395,211533,0.71,0,0vr93BPFtjbXMj8ySn80tj,0.0,7,0.647,-11.669,1,Princes Of The Universe,29,1986-06-02,0.0692,81.321,0.32,1986
132867,0.409,Joe Bataan,0.595,179427,0.723,0,0sBzQAvZi57pVWw6SRu3MJ,0.0,1,0.14400000000000002,-8.434,0,"Young, Gifted And Brown",21,1969-01-01,0.0455,103.592,0.8109999999999999,1969
139840,0.0812,Trebol Clan,0.731,152107,0.741,0,43yyvWNjl3yWpghcrxZYkr,0.0245,9,0.0993,-7.978,0,Agárrala - Remix,62,2004-06-29,0.0418,96.031,0.862,2004
152786,2.92e-05,Bad Religion,0.454,218173,0.972,0,1BQKlkTxvFetZq9tGcIbNR,0.000102,9,0.0635,-4.25,0,Faith Alone,33,1990,0.051,134.064,0.738,1990
101446,0.852,America,0.439,211627,0.249,0,5SD4dgRRKLfvwDh6XWmnGK,0.0561,7,0.0874,-16.168,1,Old Virginia,31,1975,0.0384,159.686,0.358,1975
26134,0.865,Nat King Cole,0.253,178173,0.391,0,01sv8bojX2T4UmU1t28SYL,0.0,3,0.214,-9.877,1,Make Her Mine,22,1954-01-01,0.0342,124.785,0.241,1954
47157,0.8740000000000001,"Sammy Davis Jr.', 'The Original Broadway Cast Of Golden Boy",0.276,246800,0.199,0,638f1hF0H0ZdnbqfU221GI,3.36e-06,5,0.221,-13.532,1,Night Song,29,1964-01-01,0.0335,80.92699999999998,0.363,1964
122236,0.0021,Local H,0.411,227974,0.773,0,50kQ7oNv9cGEs8JRC614hl,2.66e-06,1,0.233,-3.238,1,All The Kids Are Right,35,1998-01-01,0.0349,111.531,0.487,1998
148960,0.08800000000000001,Janis Joplin,0.593,281560,0.815,0,4jX1YR04I3dKLqetuWKHV2,0.000634,9,0.894,-9.878,0,"Move Over - Live at McMahon Stadium, Calgary, Canada - July 1970",28,1971-01-11,0.0929,136.768,0.706,1971
134805,0.379,Beth Carvalho,0.5820000000000001,174867,0.633,0,0QSFBx4LlChEpPlzPLChNJ,0.0,0,0.313,-10.843,0,Coisinha do Pai,48,1979-09-28,0.106,137.384,0.906,1979
9517,0.674,Bobby Goldsboro,0.399,238733,0.278,0,2Qhvi6R73Zj3cpzRYzcAww,0.0006940000000000001,7,0.203,-13.122,1,Honey,61,1968-01-01,0.0291,93.189,0.597,1968
72954,0.991,Stan Whitmire,0.528,140613,0.0696,0,2tvduNjjFpkexetHLnf3Kq,0.909,7,0.105,-18.735,0,Smile,50,2002-01-01,0.0386,70.804,0.0924,2002
104112,0.00657,Julian Cope,0.491,294760,0.6829999999999999,0,5nGoA43WjD4Z06DUHBEoYV,0.102,7,0.08199999999999999,-12.362,1,Charlotte Anne,29,1988-01-01,0.0307,170.018,0.599,1988
108613,0.000763,Subcut,0.127,88973,0.968,0,5wcXA0GS3F3qJFhMD8J1B3,0.127,9,0.272,-2.148,0,"Sua Bandeira, Sua Mentira - 2006",0,2014-03-01,0.064,151.547,0.633,2014
85897,0.985,Chet Swiatkowski,0.234,173493,0.0797,0,3IVRKFT7Gv6082EI5zvja4,0.856,1,0.0686,-20.038,1,Rhapsody On A Theme Of Paganini - Somewhere In Time/Soundtrack Version,32,1980-01-01,0.0357,136.655,0.0397,1980
43682,0.957,"Alberto Rabagliati', 'Lecuona Cuban Boys",0.431,184690,0.314,0,1W7sYlYI5MIRRBILVamAmK,0.0508,7,0.394,-10.084,1,Amapola,1,1947-06-17,0.0383,82.976,0.675,1947
662,0.816,"Paul Whiteman & His Orchestra', 'Bix Beiderbecke",0.6779999999999999,206000,0.395,0,59UEylF5pnWCXm91Hzk2Q9,0.24,3,0.1,-9.825,1,Mississippi Mud (feat. Bix Beiderbecke),15,1924,0.133,184.446,0.8320000000000001,1924
19005,0.000221,Fred Everything,0.617,330828,0.949,0,2nF6AMAAhcqQ9A6Lzd3R5u,0.888,2,0.0663,-9.297,0,True,0,2021-01-15,0.0456,121.994,0.752,2021
35106,0.0144,South Park Mexican,0.7140000000000001,268000,0.6890000000000001,1,24qj0Qd0qjiqJlejTIA6ik,0.0,2,0.09,-5.013,1,Hustle Town,46,1998-03-03,0.22,78.992,0.253,1998
5381,0.498,Bernard Herrmann,0.21,105199,0.0661,0,0wRDl5TlMPI5J6rd6eX3yz,0.785,1,0.0962,-24.45300000000001,1,The Ghost,5,1947,0.0379,75.291,0.0379,1947
76482,0.0145,"H.E.R.', 'A Boogie Wit da Hoodie', 'Chris Brown', 'Pop Smoke",0.815,296011,0.513,0,6MO2bfLHKykUgCChFdw91H,0.000102,1,0.14,-8.363,1,"Slide (Remix) (feat. Pop Smoke, A Boogie Wit da Hoodie & Chris Brown)",77,2020-01-17,0.244,96.982,0.17,2020
60010,0.988,Lead Belly,0.59,187794,0.225,0,2yK8v3PSruiEujWo5wkNu5,0.214,3,0.21,-12.545,1,My Friend Blind Lemon,1,1935,0.0541,160.75,0.887,1935
91311,0.332,Chad Mojito,0.35600000000000004,711236,0.182,0,0uguLC4onaUw0Pm219s2KU,0.857,4,0.111,-15.917,0,Shades of Green,0,2012-12-24,0.034,102.961,0.406,2012
127903,0.774,Mina,0.439,131109,0.414,0,7meqlpQs4cDwzM46onaWg5,0.0,0,0.14800000000000002,-8.702,1,Tu sei mio,0,1942-11-13,0.0384,124.259,0.534,1942
24271,0.978,Memphis Slim,0.459,172467,0.494,0,36ReEYeVcymxueQ17UUH7b,0.336,0,0.128,-3.647,1,Motherless Child,1,1944,0.0269,69.597,0.403,1944
119963,0.000305,King Diamond,0.237,326600,0.826,0,3eSaICpOWl5Y7kdGhV60Ua,0.718,11,0.275,-12.183,1,Arrival,36,1987,0.0536,80.241,0.311,1987
115641,0.875,Elvis Presley,0.469,111960,0.586,0,1XiT8BrTij1PeFQfxqYG3z,0.0,5,0.308,-12.087,1,Spring Fever,21,1965-03-01,0.052000000000000005,105.12,0.961,1965
156463,0.0893,Jasmina Mukaetova,0.6579999999999999,250333,0.87,0,3ur74nXgbPrJH9dssuini0,0.0103,0,0.47,-6.731,1,Mangup si,0,2009-05-25,0.0452,93.214,0.89,2009
105644,0.873,Outkast,0.454,66133,0.259,0,5katW3JH8JM3jiEdrr2zuR,0.00287,6,0.124,-17.893,0,You May Die (Intro),39,1996-08-27,0.0296,96.638,0.397,1996
144521,0.976,"Ludwig van Beethoven', 'Jascha Heifetz', 'Brooks Smith",0.253,149053,0.139,0,6BymAhMwCgTHWD2TwUxa7j,0.0578,10,0.34600000000000003,-16.851,0,"Violin Sonata in A Major No. 9, Op. 47 ""Kreutzer"": II. Variation III",0,1948,0.043,98.329,0.107,1948
91057,0.491,Marc Pattison,0.307,204983,0.484,0,0bpZEO0gW7uZHis3QfYm8Q,0.893,7,0.117,-8.139,1,Desperado,0,2015-12-07,0.0296,122.602,0.172,2015
66491,0.741,Frank Sinatra,0.593,140467,0.297,0,5bGrbFgDqab8A5tZfP44LP,0.0,7,0.0935,-10.494000000000002,0,Watch What Happens,34,1969-03,0.0294,99.163,0.37,1969
124647,0.322,Cartel De Santa,0.7340000000000001,242733,0.826,1,13mi6Ut0rcnvj88hLsTHDx,0.0,2,0.0558,-3.099,1,Con el Coco Rapado,48,2010-05-25,0.112,87.99,0.542,2010
111323,0.988,"Francisco Canaro', 'Ernesto Fama",0.725,183293,0.219,0,5oXOplKU7v6J18K4sI8Hsz,0.5660000000000001,8,0.0882,-11.697,0,Papirusa - Remasterizado,0,1942-03-08,0.11,131.563,0.863,1942
45520,0.7559999999999999,Miles Davis,0.627,472467,0.358,0,312UoaQY3HGx4IWZxTWYOV,0.00234,7,0.123,-15.259,1,I'll Remember April,21,1956,0.039,126.333,0.68,1956
97533,0.804,"Gene Krupa Big Band', ""Anita O'Day"", 'Roy Eldridge",0.519,204000,0.345,0,7ykN6z8LAxWieSfiiXVrAK,0.0,8,0.0739,-9.508,1,Let Me Off Uptown,14,1956-01-01,0.0386,133.33100000000002,0.535,1956
63853,0.518,Count Basie,0.503,191440,0.519,0,6KGb4rcUtKz2TmkP6vq9pO,0.004370000000000001,5,0.452,-14.9,1,Midgets - Alternate Take,15,1956,0.158,157.58700000000005,0.8740000000000001,1956
20579,0.368,"Georgette Heyer', 'Irina Salkow",0.7170000000000001,129346,0.119,0,0o3WTIox5F1rv08x78mlIm,0.0,9,0.14,-22.63,0,Kapitel 285 - Der Page und die Herzogin,1,1926,0.904,129.486,0.254,1926
6248,0.727,"Barbara Cook', 'Jerome Courtland",0.289,212091,0.245,0,6nxdsqnoNEQy3PsDYpmGwt,8.759999999999999e-05,7,0.627,-11.117,1,Here's To Your Illusions,10,1951-01-01,0.0346,82.52,0.249,1951
65208,0.6920000000000001,Alvin & The Chipmunks,0.613,110227,0.3,0,3xnXbxiVOAD5MjcitvdVdL,0.0,7,0.0673,-10.890999999999998,1,Jolly Old Saint Nicholas,21,1963-01-01,0.0334,154.446,0.7959999999999999,1963
77550,0.598,Эрих Мария Ремарк,0.687,128000,0.173,1,6UmiwMCHsgvBUdMOKca77V,0.0,6,0.15,-19.269,0,Часть 10.7 - Обратный путь,0,1931,0.959,140.06799999999998,0.29,1931
114560,0.3670000000000001,Count Basie,0.5720000000000001,285093,0.475,0,0bQLB4MpKcTZaPhk5fjNKh,0.448,6,0.102,-10.384,1,Back to the Apple,14,1960-01-01,0.0578,114.887,0.634,1960
60411,0.994,Λαϊκή Ορχήστρα,0.605,185253,0.6990000000000001,0,3oXbIolkfo1GQVY59KngB8,0.501,2,0.465,-11.101,0,Ταταυλιανό χασάπικο,0,1939-01-01,0.0364,111.579,0.898,1939
52947,0.387,Céline Dion,0.547,288000,0.397,0,5T0VoskNbpJIqm2RSPU2Xt,0.0,2,0.14,-10.463,0,Think Twice,60,1993-11-09,0.0271,134.346,0.277,1993
58230,0.077,"Roddy Ricch', 'Gunna",0.8859999999999999,158692,0.479,1,7A20WnLkjtZU2d7hIB6Ziu,0.0,4,0.135,-8.054,0,Start Wit Me (feat. Gunna),71,2019-12-06,0.334,130.029,0.408,2019
52969,0.196,Banda Machos,0.795,165107,0.6459999999999999,0,6fkhelPceMGuArIxYKyagL,0.00119,7,0.0642,-10.338,1,Güerita,45,1993-10-06,0.0434,145.955,0.979,1993
108727,0.371,Antonio Teoli,0.184,137120,0.451,0,71VZZfvA6WVgP1lPHlMYCS,0.8690000000000001,11,0.0883,-11.502,1,"Last Trailer Announcement (From ""Taikodom L.U."") [2012]",0,2015-08-14,0.0333,81.735,0.0697,2015
1459,0.992,"Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola",0.349,204467,0.189,0,1uWVB0T4cMGAsy63FN8yNA,0.82,1,0.135,-16.039,0,Carmen : Ouverture,0,1927,0.0555,122.565,0.311,1927
82137,0.818,Judy Garland,0.215,347733,0.212,0,1wklGpzn3imtERdVytlZoK,2.09e-06,0,0.636,-16.793,0,Alone Together - Live At Carnegie Hall/1961,16,1961-07-10,0.0866,66.37,0.115,1961
76951,0.971,Marie Dubas,0.721,149707,0.16699999999999998,0,5SJU8JAwRiOsa2Ywxg7K70,0.0,4,0.181,-17.096,1,Mais Qu'est Ce Que J'ai,0,1926,0.746,104.227,0.777,1926
123547,0.232,Steel Pulse,0.833,299947,0.575,0,3ciMXKwXlLCFcQCyhKblZs,0.0,4,0.139,-9.341,0,Roller Skates,48,2005-06-07,0.238,78.689,0.807,2005
17413,0.0476,The Dandy Warhols,0.5489999999999999,269356,0.927,0,1iDYkv47UACe8blmDnp7IO,0.000128,4,0.109,-3.642,1,All The Money or The Simple Life Honey,7,2010-01-01,0.0321,127.783,0.613,2010
147686,0.8170000000000001,Cal Tjader,0.61,160840,0.6609999999999999,0,7xbb9BgXc5gjGAVNfxJhjZ,0.00198,5,0.0757,-12.77,1,Theme From Burke's Law,14,1964-02-01,0.0332,166.66400000000004,0.969,1964
162032,0.8959999999999999,"Jean-Joseph Mouret', 'Richard Kapp', 'Philharmonia Virtuosi of New York', 'Philharmonia Virtuosi",0.747,106627,0.414,0,5UnypreaZweikfEpIUife5,0.924,2,0.0987,-11.81,1,Premiere Suite de Symphonies: Rondeau,14,1960,0.0814,80.693,0.927,1960
77688,0.994,Francisco Canaro,0.823,161000,0.249,0,7oYJadJwsVw7kfFvGDXzW8,0.00415,5,0.117,-8.785,0,Colombina - Instrumental (Remasterizado),0,1931-12-11,0.128,121.628,0.77,1931
145461,0.964,"Sergei Prokofiev', 'Isaac Stern",0.445,422160,0.311,0,24QqoqNqilqFsdo4ezX8C9,0.7140000000000001,5,0.338,-12.623,1,"Violin Sonata No. 1 in F Minor, Op. 80: IV. Allegrissimo",0,1953,0.0495,157.524,0.3720000000000001,1953
44822,0.995,Unspecified,0.325,181413,0.0354,0,04S9oSr026VKsxjAN0QYdr,0.0221,6,0.337,-25.245,1,Sado Okesa,0,1952-01-01,0.0555,62.113,0.189,1952
160947,0.949,"Modest Mussorgsky', 'Fritz Reiner",0.397,110280,0.0429,0,1D5BIbbdo9URhGTSf2gIXi,0.931,5,0.129,-16.881,1,Pictures at an Exhibition: Promenade,1,1954,0.0331,79.68,0.259,1954
63779,0.918,Percy Faith & His Orchestra,0.154,217573,0.363,0,3dLa2E3hTye7dmdiAGRtfW,0.919,5,0.185,-10.871,1,On the Streets Where You Live,13,1956-07-01,0.0366,145.906,0.0677,1956
4315,0.867,"Stéphane Grappelli', 'Django Reinhardt', 'Quintette du Hot Club de France",0.617,194888,0.263,0,1NubF72uRkX0OFeIo6FIvf,0.853,5,0.146,-20.284,1,Clouds,9,1942-01-01,0.0772,126.036,0.6890000000000001,1942
